5, 554
6, 624
7, 584
2, 56
3, 271
4, 234
5, 847
6, 466
7, 994
2, 146
3, 466
4, 356
5, 231
6, 364
7, 248
2, 134
3, 1000
4, 666
5, 1000
6, 1000
7, 1000
2, 573
3, 336
4, 517
5, 525
6, 1000
7, 1000
2, 601
3, 362
4, 612
5, 701
6, 239
7, 370
2, 87
3, 71
4, 94
5, 124
6, 309
7, 559
2, 96
3, 553
4, 418
5, 201
6, 745
7, 345
2, 70
3, 106
4, 433
5, 1000
6, 278
7, 1000
2, 528
3, 892
4, 988
5, 1000
6, 1000
7, 1000
2, 76
3, 732
4, 659
5, 394
6, 930
7, 1000
2, 332
3, 208
4, 316
5, 718
6, 1000
7, 1000
2, 387
3, 1000
4, 1000
5, 1000
6, 941
7, 1000
2, 81
3, 732
4, 177
5, 188
6, 313
7, 1000
2, 435
3, 602
4, 532
5, 1000
6, 771
7, 487
2, 45
3, 78
4, 905
5, 607
6, 1000
7, 349
2, 298
3, 201
4, 189
5, 170
6, 414
7, 237
2, 170
3, 1000
4, 1000
5, 904
6, 1000
7, 1000
2, 47
3, 264
4, 155
5, 584
6, 388
7, 1000
2, 143
3, 351
4, 642
5, 1000
6, 1000
7, 1000
2, 45
3, 198
4, 324
5, 180
6, 646
7, 1000
2, 220
3, 355
4, 1000
5, 582
6, 602
7, 424
2, 280
3, 676
4, 1000
5, 1000
6, 723
7, 1000
2, 584
3, 389
4, 1000
5, 559
6, 1000
7, 1000
2, 287
3, 422
4, 712
5, 1000
6, 1000
7, 1000
2, 211
3, 432
4, 883
5, 1000
6, 1000
7, 1000
2, 288
3, 221
4, 750
5, 1000
6, 1000
7, 1000
2, 303
3, 1000
4, 1000
5, 1000
6, 1000
7, 1000
2, 576
3, 470
4, 550
5, 324
6, 792
7, 355
2, 663
3, 1000
4, 770
5, 769
6, 1000
7, 1000
2, 78
3, 818
4, 768
5, 137
6, 1000
7, 918
2, 439
3, 256
4, 465
5, 412
6, 314
7, 272
2, 541
3, 143
4, 558
5, 1000
6, 1000
7, 1000
2, 266
3, 1000
4, 884
5, 1000
6, 1000
7, 1000
2, 563
3, 273
4, 192
5, 402
6, 1000
7, 504
2, 133
3, 311
4, 178
5, 205
6, 191
7, 308
2, 130
3, 553
4, 168
5, 1000
6, 1000
7, 1000
2, 141
3, 329
4, 415
5, 422
6, 1000
7, 409
2, 382
3, 585
4, 277
5, 438
6, 249
7, 245
2, 1000
3, 792
4, 1000
5, 1000
6, 1000
7, 1000
2, 216
3, 131
4, 588
5, 1000
6, 992
7, 402
2, 109
3, 668
4, 525
5, 907
6, 1000
7, 1000
2, 115
3, 330
4, 651
5, 1000
6, 1000
7, 1000
2, 68
3, 1000
4, 575
5, 564
6, 1000
7, 686
2, 92
3, 96
4, 205
5, 324
6, 1000
7, 1000
2, 327
3, 272
4, 442
5, 277
6, 446
7, 1000
2, 292
3, 398
4, 327
5, 432
6, 499
7, 201
2, 511
3, 852
4, 732
5, 1000
6, 1000
7, 1000
2, 161
3, 270
4, 976
5, 126
6, 226
7, 1000
2, 260
3, 200
4, 150
5, 182
6, 495
7, 1000
2, 81
3, 133
4, 592
5, 720
6, 826
7, 577
2, 367
3, 453
4, 704
5, 695
6, 670
7, 778
2, 116
3, 1000
4, 1000
5, 617
6, 1000
7, 1000
2, 383
3, 283
4, 1000
5, 1000
6, 1000
7, 1000
2, 338
3, 361
4, 317
5, 304
6, 669
7, 385
2, 301
3, 277
4, 174
5, 304
6, 736
7, 823
2, 105
3, 136
4, 168
5, 208
6, 168
7, 205
2, 111
3, 350
4, 776
5, 328
6, 432
7, 300
